Trait,Stratum,Feature,Total width (bp),Proportion of SNPs,Coefficient,Coefficient_std_error,Coefficient_z-score,Coefficient_p,Coefficient_holm,Proportion of h2,Proportion of h2 standard error,Enrichment,Enrichment_std_error
Coronary artery disease,Non-brain-linked,Anterior_cingulate_cortex_BA24_CG-VMRs,9911278,0.005627834274383784,-3.278921614853837e-8,5.995909126737093e-8,-0.5468597914922353,0.7077624692589626,1,-0.0016336451070027899,0.02700005890349419,-0.29027953336128837,4.797593103690059
Crohns disease,Non-brain-linked,Anterior_cingulate_cortex_BA24_CG-VMRs,9911278,0.005627834274383784,-2.281832424273651e-8,2.5708005646283475e-7,-0.08875960491332505,0.5353635192300924,1,0.010740824831717592,0.017480393833473863,1.9085183230441964,3.1060605165719575
Depressive symptoms,Brain-linked (sig),Anterior_cingulate_cortex_BA24_CG-VMRs,9911278,0.005627834274383784,-2.8880519941720346e-8,3.8206988567481504e-8,-0.7558962646509376,0.7751443031491503,1,-0.013800322252072169,0.030367855713623614,-2.4521550527681852,5.396011011171562
Epilepsy,Brain-linked (non-sig),Anterior_cingulate_cortex_BA24_CG-VMRs,9911278,0.005627834274383784,1.1356698844857746e-7,1.0541036829960005e-7,1.0773796760276413,0.14065534003007393,1,0.04077080488395134,0.03151680852229164,7.244492800636976,5.600166420277639
Ever smoked,Brain-linked (sig),Anterior_cingulate_cortex_BA24_CG-VMRs,9911278,0.005627834274383784,2.8691474051944624e-8,4.9507221833501744e-8,0.5795411858988416,0.2811120323919797,1,0.017317480844772953,0.018950517506288213,3.077112793387847,3.3672842131377774
Extraversion,Brain-linked (non-sig),Anterior_cingulate_cortex_BA24_CG-VMRs,9911278,0.005627834274383784,-8.901466061173212e-9,5.547915663721028e-8,-0.16044703273666805,0.5637355286404803,1,-0.02617539274170503,0.2360113696792239,-4.651059620011836,41.936446272676676
Focal epilepsy,Brain-linked (non-sig),Anterior_cingulate_cortex_BA24_CG-VMRs,9911278,0.005627834274383784,5.155833131206125e-8,1.1884812943453528e-7,0.43381693559140916,0.3322106912255075,1,0.029435134775189598,0.05758686385296745,5.230277463778476,10.232508820504115
Generalized epilepsy,Brain-linked (non-sig),Anterior_cingulate_cortex_BA24_CG-VMRs,9911278,0.005627834274383784,1.9234326170048054e-7,2.221389610166275e-7,0.8658690975244244,0.19328097570466468,1,0.028338450505527055,0.0268323871896105,5.035409559680034,4.767799810975865
Height,Non-brain-linked,Anterior_cingulate_cortex_BA24_CG-VMRs,9911278,0.005627834274383784,-1.280644390764292e-7,1.020507431744458e-7,-1.2549094214582595,0.8952441782784025,1,-0.0011530556276639573,0.009416080641272423,-0.20488443181639537,1.6731268516792688
Intracarebral hemorrhage,Brain-linked (non-sig),Anterior_cingulate_cortex_BA24_CG-VMRs,9911278,0.005627834274383784,-1.832840739973433e-7,1.2368979285493384e-6,-0.1481804357230212,0.558899814305376,1,-0.015893138093141343,0.13237258786419587,-2.8240238283991674,23.521052932691397
IQ,Brain-linked (sig),Anterior_cingulate_cortex_BA24_CG-VMRs,9911278,0.005627834274383784,1.2758927895395677e-7,6.501938896336363e-8,1.9623266380717495,0.024862233901743223,1,0.029141555730876616,0.012197822693237251,5.178111918383995,2.167409717226054
Ischemic stroke,Brain-linked (non-sig),Anterior_cingulate_cortex_BA24_CG-VMRs,9911278,0.005627834274383784,-1.432405780126747e-7,1.2372011326830453e-7,-1.1577792343435485,0.8765229301683081,1,-0.047887394306333944,0.04756259021522887,-8.509027091345425,8.451313222160705
Major depressive disorder,Brain-linked (non-sig),Anterior_cingulate_cortex_BA24_CG-VMRs,9911278,0.005627834274383784,-5.418081433344712e-7,2.0480639501039856e-7,-2.6454649685473064,0.9959210633242538,1,-0.14721612277686208,0.09129186228136059,-26.15857461314129,16.221490866725375
Neuroticism,Brain-linked (sig),Anterior_cingulate_cortex_BA24_CG-VMRs,9911278,0.005627834274383784,-1.2637428674157996e-8,4.4795334941070676e-8,-0.2821148383148119,0.6110722720858963,1,0.0016370322779420497,0.015308980319111013,0.2908813938237894,2.7202258582476224
Openness,Brain-linked (non-sig),Anterior_cingulate_cortex_BA24_CG-VMRs,9911278,0.005627834274383784,2.5070667110219256e-7,2.2251938682106425e-7,1.1266733864577594,0.12994029931516765,1,0.08260577996828924,0.07479198436885785,14.678076137438165,13.289656504152683
PTSD,Brain-linked (non-sig),Anterior_cingulate_cortex_BA24_CG-VMRs,9911278,0.005627834274383784,4.0690057156727996e-9,2.9116006036799905e-7,0.013975150680110305,0.49442490299321545,1,-0.0023762093427339703,0.06340797135012306,-0.42222446981954737,11.266851200423075
Schizophrenia,Brain-linked (sig),Anterior_cingulate_cortex_BA24_CG-VMRs,9911278,0.005627834274383784,3.292596734382535e-7,1.0700219637388052e-7,3.077130045889661,0.0010450204831339315,0.04702592174102692,0.027310199601769104,0.0074436978828666175,4.85270146032497,1.322657619245844
Subjective well-being,Brain-linked (sig),Anterior_cingulate_cortex_BA24_CG-VMRs,9911278,0.005627834274383784,1.6076108692247956e-8,1.460772024276652e-8,1.1005213972528365,0.13555250599199473,1,0.03193648467207717,0.02377778975233077,5.674737939146945,4.22503375064901
Years of education,Brain-linked (sig),Anterior_cingulate_cortex_BA24_CG-VMRs,9911278,0.005627834274383784,1.1287998941800586e-8,1.8407929721356147e-8,0.6132139307716228,0.2698674473546253,1,0.019583901888258655,0.018308792853823117,3.4798291729020363,3.25325728533963
ADHD,Brain-linked (sig),Anterior_cingulate_cortex_BA24_CG-VMRs_subsetByOverlaps_DMRs,4392420,0.003271766303845967,-4.784485001706117e-8,5.941644722788488e-8,-0.8052458914878873,0.789661100522866,1,-0.005786524766397976,0.008054734267301519,-1.7686241097342148,2.461891687628534
Alzheimers disease,Brain-linked (non-sig),Anterior_cingulate_cortex_BA24_CG-VMRs_subsetByOverlaps_DMRs,4392420,0.003271766303845967,-5.970948222529354e-8,7.366886815363098e-8,-0.8105117361213401,0.7911769386929014,1,-0.010194435894391608,0.018630543458133163,-3.1158814376222503,5.694338081614487
Anorexia nervosa,Brain-linked (non-sig),Anterior_cingulate_cortex_BA24_CG-VMRs_subsetByOverlaps_DMRs,4392420,0.003271766303845967,2.605620977647271e-7,2.85296650438148e-7,0.9133023376354595,0.18054177662858065,1,0.018712770896605946,0.022015613460423408,5.719470511878875,6.728968824742775
Anxiety disorder,Brain-linked (non-sig),Anterior_cingulate_cortex_BA24_CG-VMRs_subsetByOverlaps_DMRs,4392420,0.003271766303845967,1.1472088527076522e-7,2.430008056814107e-7,0.4721008432423533,0.3184274053096116,1,0.022120064147189065,0.05361874469461723,6.760893686442975,16.388317414843566
Autism spectrum disorder,Brain-linked (non-sig),Anterior_cingulate_cortex_BA24_CG-VMRs_subsetByOverlaps_DMRs,4392420,0.003271766303845967,-1.5353314263993682e-7,3.1739788284312343e-7,-0.48372453295733503,0.6857093100714421,1,-0.007162273205891832,0.016402028694366837,-2.1891151569941187,5.013203013640132
Bipolar disorder,Brain-linked (non-sig),Anterior_cingulate_cortex_BA24_CG-VMRs_subsetByOverlaps_DMRs,4392420,0.003271766303845967,2.453649518185163e-7,2.706688565217614e-7,0.9065134237148162,0.18233208152169944,1,0.016992288669773682,0.015728733867366756,5.193613202079629,4.807413612909212
BMI,Brain-linked (sig),Anterior_cingulate_cortex_BA24_CG-VMRs_subsetByOverlaps_DMRs,4392420,0.003271766303845967,5.089499180213454e-8,7.192426480093702e-8,0.7076192150589975,0.23959087850014024,1,0.006633317423745593,0.008916711291514246,2.0274423072173944,2.7253509155078213
Childhood cognitive performance,Brain-linked (non-sig),Anterior_cingulate_cortex_BA24_CG-VMRs_subsetByOverlaps_DMRs,4392420,0.003271766303845967,2.0568094514010305e-7,2.488048444577225e-7,0.8266758052416171,0.20421041920034297,1,0.01986142766460499,0.02530900499919677,6.070552056623924,7.735578476202898
Cigarettes per day,Brain-linked (non-sig),Anterior_cingulate_cortex_BA24_CG-VMRs_subsetByOverlaps_DMRs,4392420,0.003271766303845967,7.247337695878324e-8,1.0343530858706635e-7,0.7006638057040164,0.24175642444559486,1,0.014742119820153332,0.01948986161967808,4.505859664494968,5.956984640610705
College attainment,Brain-linked (sig),Anterior_cingulate_cortex_BA24_CG-VMRs_subsetByOverlaps_DMRs,4392420,0.003271766303845967,1.4627531310222586e-8,4.379138145616995e-8,0.33402762881237336,0.3691793550509782,1,0.0069431480927104345,0.01168548410928077,2.122140595600839,3.571613319552947
Conscientiousness,Brain-linked (non-sig),Anterior_cingulate_cortex_BA24_CG-VMRs_subsetByOverlaps_DMRs,4392420,0.003271766303845967,-1.9490044748575363e-7,1.76627200747842e-7,-1.1034565834737937,0.8650855320158067,1,-0.0778194091954451,0.1508907588469897,-23.78513682470788,46.11905155622434
Coronary artery disease,Non-brain-linked,Anterior_cingulate_cortex_BA24_CG-VMRs_subsetByOverlaps_DMRs,4392420,0.003271766303845967,-5.736483127892499e-8,6.37159901429887e-8,-0.9003208009510532,0.8160252227315272,1,-0.010865367066998755,0.01731710381708269,-3.320948398492428,5.292891425871831
Crohns disease,Non-brain-linked,Anterior_cingulate_cortex_BA24_CG-VMRs_subsetByOverlaps_DMRs,4392420,0.003271766303845967,1.681820372272419e-7,2.9411961955348985e-7,0.5718150917050796,0.28372362596681433,1,0.00880220136515559,0.011093237700721889,2.690351494484367,3.3905959871528015
Depressive symptoms,Brain-linked (sig),Anterior_cingulate_cortex_BA24_CG-VMRs_subsetByOverlaps_DMRs,4392420,0.003271766303845967,-5.740157273750003e-10,4.455403436540985e-8,-0.012883585864912055,0.505139664938226,1,0.002420004306492647,0.020446593267452795,0.7396629470900559,6.249405174024132
Epilepsy,Brain-linked (non-sig),Anterior_cingulate_cortex_BA24_CG-VMRs_subsetByOverlaps_DMRs,4392420,0.003271766303845967,1.8199219194304205e-7,1.1615805801309046e-7,1.5667633830666523,0.058585004633078475,1,0.03388496145857551,0.02080663346311627,10.356779278135997,6.359449768358466
Ever smoked,Brain-linked (sig),Anterior_cingulate_cortex_BA24_CG-VMRs_subsetByOverlaps_DMRs,4392420,0.003271766303845967,1.751566629101263e-8,5.173508362809856e-8,0.33856456900553755,0.36746888880531103,1,0.004774019728348685,0.011471914882803087,1.4591567016069629,3.5063368888290807
Extraversion,Brain-linked (non-sig),Anterior_cingulate_cortex_BA24_CG-VMRs_subsetByOverlaps_DMRs,4392420,0.003271766303845967,-2.054394961377737e-8,5.846459157912188e-8,-0.3513913132528195,0.6373526007803529,1,-0.045109640929723506,0.17112052103954656,-13.787549824905602,52.30218333087974
Focal epilepsy,Brain-linked (non-sig),Anterior_cingulate_cortex_BA24_CG-VMRs_subsetByOverlaps_DMRs,4392420,0.003271766303845967,6.602795468748281e-8,1.31117785668433e-7,0.5035774082888531,0.30727918573914426,1,0.022603900164494956,0.03678574365704854,6.908775892069074,11.243389729213495
Generalized epilepsy,Brain-linked (non-sig),Anterior_cingulate_cortex_BA24_CG-VMRs_subsetByOverlaps_DMRs,4392420,0.003271766303845967,2.0158019706282807e-7,2.4492279479839824e-7,0.8230356722360347,0.20524385400540165,1,0.016235034041067114,0.017298584271381093,4.962161882400587,5.2872310137330345
Height,Non-brain-linked,Anterior_cingulate_cortex_BA24_CG-VMRs_subsetByOverlaps_DMRs,4392420,0.003271766303845967,-9.240406160837544e-8,9.90059143073425e-8,-0.9333186027809103,0.8246722534926935,1,-0.0017004352030801514,0.005349409540698887,-0.519730031170407,1.6350218945682786
Intracarebral hemorrhage,Brain-linked (non-sig),Anterior_cingulate_cortex_BA24_CG-VMRs_subsetByOverlaps_DMRs,4392420,0.003271766303845967,-4.980683823929395e-7,1.3525031501364788e-6,-0.368256726309791,0.6436590919486922,1,-0.027440249037480345,0.09144668560535855,-8.386983203911687,27.950249838401607
IQ,Brain-linked (sig),Anterior_cingulate_cortex_BA24_CG-VMRs_subsetByOverlaps_DMRs,4392420,0.003271766303845967,1.0232510558694422e-7,7.399353787642702e-8,1.382892459579813,0.08334892136283956,1,0.012057671240193548,0.008078430021835807,3.6853705675798833,2.4691341836791945
Ischemic stroke,Brain-linked (non-sig),Anterior_cingulate_cortex_BA24_CG-VMRs_subsetByOverlaps_DMRs,4392420,0.003271766303845967,-1.3385057042348378e-7,1.4291473574510992e-7,-0.9365764119818114,0.8255117549517644,1,-0.032440480810081114,0.03216316985076283,-9.915280554099256,9.830521762191562
Major depressive disorder,Brain-linked (non-sig),Anterior_cingulate_cortex_BA24_CG-VMRs_subsetByOverlaps_DMRs,4392420,0.003271766303845967,-6.14061079865628e-7,2.1846210610241187e-7,-2.8108356676638695,0.9975293491778335,1,-0.10107239189301687,0.062286461554366734,-30.892301743619676,19.03756435205928
Neuroticism,Brain-linked (sig),Anterior_cingulate_cortex_BA24_CG-VMRs_subsetByOverlaps_DMRs,4392420,0.003271766303845967,-2.8491674055705747e-8,5.561363750516904e-8,-0.5123145209312657,0.6957845479409168,1,-0.003517672185077158,0.011077516527378378,-1.0751599773315497,3.3857908843784896
Openness,Brain-linked (non-sig),Anterior_cingulate_cortex_BA24_CG-VMRs_subsetByOverlaps_DMRs,4392420,0.003271766303845967,1.7350277290683422e-7,2.4074862193060176e-7,0.7206802328316054,0.2355531385336527,1,0.030283879641218744,0.043102888523828715,9.256125538556955,13.174195379774282
PTSD,Brain-linked (non-sig),Anterior_cingulate_cortex_BA24_CG-VMRs_subsetByOverlaps_DMRs,4392420,0.003271766303845967,-3.344596590413527e-7,3.2196091220316464e-7,-1.0388206964400108,0.8505559329835031,1,0.04128344926500984,0.04330069058523355,12.61809231804884,13.234652650567835
Schizophrenia,Brain-linked (sig),Anterior_cingulate_cortex_BA24_CG-VMRs_subsetByOverlaps_DMRs,4392420,0.003271766303845967,2.4244192825462705e-7,1.297825237372073e-7,1.8680629816194696,0.03087664632318387,0.887204010846294,0.01013501920604624,0.0053121932648594996,3.097721005969316,1.623646914700175
Subjective well-being,Brain-linked (sig),Anterior_cingulate_cortex_BA24_CG-VMRs_subsetByOverlaps_DMRs,4392420,0.003271766303845967,9.091352167659465e-9,1.543712837580791e-8,0.5889276778903294,0.2779548949424791,1,0.010871223279932217,0.014528205883612645,3.3227383224630307,4.440477874759794
Years of education,Brain-linked (sig),Anterior_cingulate_cortex_BA24_CG-VMRs_subsetByOverlaps_DMRs,4392420,0.003271766303845967,8.622550642573996e-9,2.08916355097273e-8,0.4127274113393024,0.33990316966102585,1,0.006825111123435678,0.012107169914693088,2.0860631504801392,3.700499604895707
ADHD,Brain-linked (sig),Anterior_cingulate_cortex_BA24_CG-VMRs_subsetByOverlaps_DMRs,4392420,0.003271766303845967,-4.784485001706117e-8,5.941644722788488e-8,-0.8052458914878873,0.789661100522866,1,-0.005786524766397976,0.008054734267301519,-1.7686241097342148,2.461891687628534
Alzheimers disease,Brain-linked (non-sig),Anterior_cingulate_cortex_BA24_CG-VMRs_subsetByOverlaps_DMRs,4392420,0.003271766303845967,-5.970948222529354e-8,7.366886815363098e-8,-0.8105117361213401,0.7911769386929014,1,-0.010194435894391608,0.018630543458133163,-3.1158814376222503,5.694338081614487
Anorexia nervosa,Brain-linked (non-sig),Anterior_cingulate_cortex_BA24_CG-VMRs_subsetByOverlaps_DMRs,4392420,0.003271766303845967,2.605620977647271e-7,2.85296650438148e-7,0.9133023376354595,0.18054177662858065,1,0.018712770896605946,0.022015613460423408,5.719470511878875,6.728968824742775
Anxiety disorder,Brain-linked (non-sig),Anterior_cingulate_cortex_BA24_CG-VMRs_subsetByOverlaps_DMRs,4392420,0.003271766303845967,1.1472088527076522e-7,2.430008056814107e-7,0.4721008432423533,0.3184274053096116,1,0.022120064147189065,0.05361874469461723,6.760893686442975,16.388317414843566
Autism spectrum disorder,Brain-linked (non-sig),Anterior_cingulate_cortex_BA24_CG-VMRs_subsetByOverlaps_DMRs,4392420,0.003271766303845967,-1.5353314263993682e-7,3.1739788284312343e-7,-0.48372453295733503,0.6857093100714421,1,-0.007162273205891832,0.016402028694366837,-2.1891151569941187,5.013203013640132
Bipolar disorder,Brain-linked (non-sig),Anterior_cingulate_cortex_BA24_CG-VMRs_subsetByOverlaps_DMRs,4392420,0.003271766303845967,2.453649518185163e-7,2.706688565217614e-7,0.9065134237148162,0.18233208152169944,1,0.016992288669773682,0.015728733867366756,5.193613202079629,4.807413612909212
BMI,Brain-linked (sig),Anterior_cingulate_cortex_BA24_CG-VMRs_subsetByOverlaps_DMRs,4392420,0.003271766303845967,5.089499180213454e-8,7.192426480093702e-8,0.7076192150589975,0.23959087850014024,1,0.006633317423745593,0.008916711291514246,2.0274423072173944,2.7253509155078213
Childhood cognitive performance,Brain-linked (non-sig),Anterior_cingulate_cortex_BA24_CG-VMRs_subsetByOverlaps_DMRs,4392420,0.003271766303845967,2.0568094514010305e-7,2.488048444577225e-7,0.8266758052416171,0.20421041920034297,1,0.01986142766460499,0.02530900499919677,6.070552056623924,7.735578476202898
Cigarettes per day,Brain-linked (non-sig),Anterior_cingulate_cortex_BA24_CG-VMRs_subsetByOverlaps_DMRs,4392420,0.003271766303845967,7.247337695878324e-8,1.0343530858706635e-7,0.7006638057040164,0.24175642444559486,1,0.014742119820153332,0.01948986161967808,4.505859664494968,5.956984640610705
College attainment,Brain-linked (sig),Anterior_cingulate_cortex_BA24_CG-VMRs_subsetByOverlaps_DMRs,4392420,0.003271766303845967,1.4627531310222586e-8,4.379138145616995e-8,0.33402762881237336,0.3691793550509782,1,0.0069431480927104345,0.01168548410928077,2.122140595600839,3.571613319552947
Conscientiousness,Brain-linked (non-sig),Anterior_cingulate_cortex_BA24_CG-VMRs_subsetByOverlaps_DMRs,4392420,0.003271766303845967,-1.9490044748575363e-7,1.76627200747842e-7,-1.1034565834737937,0.8650855320158067,1,-0.0778194091954451,0.1508907588469897,-23.78513682470788,46.11905155622434
Coronary artery disease,Non-brain-linked,Anterior_cingulate_cortex_BA24_CG-VMRs_subsetByOverlaps_DMRs,4392420,0.003271766303845967,-5.736483127892499e-8,6.37159901429887e-8,-0.9003208009510532,0.8160252227315272,1,-0.010865367066998755,0.01731710381708269,-3.320948398492428,5.292891425871831
Crohns disease,Non-brain-linked,Anterior_cingulate_cortex_BA24_CG-VMRs_subsetByOverlaps_DMRs,4392420,0.003271766303845967,1.681820372272419e-7,2.9411961955348985e-7,0.5718150917050796,0.28372362596681433,1,0.00880220136515559,0.011093237700721889,2.690351494484367,3.3905959871528015
Depressive symptoms,Brain-linked (sig),Anterior_cingulate_cortex_BA24_CG-VMRs_subsetByOverlaps_DMRs,4392420,0.003271766303845967,-5.740157273750003e-10,4.455403436540985e-8,-0.012883585864912055,0.505139664938226,1,0.002420004306492647,0.020446593267452795,0.7396629470900559,6.249405174024132
Epilepsy,Brain-linked (non-sig),Anterior_cingulate_cortex_BA24_CG-VMRs_subsetByOverlaps_DMRs,4392420,0.003271766303845967,1.8199219194304205e-7,1.1615805801309046e-7,1.5667633830666523,0.058585004633078475,1,0.03388496145857551,0.02080663346311627,10.356779278135997,6.359449768358466
Ever smoked,Brain-linked (sig),Anterior_cingulate_cortex_BA24_CG-VMRs_subsetByOverlaps_DMRs,4392420,0.003271766303845967,1.751566629101263e-8,5.173508362809856e-8,0.33856456900553755,0.36746888880531103,1,0.004774019728348685,0.011471914882803087,1.4591567016069629,3.5063368888290807
